trade,equity
89011,-26623.0
89012,-26624.0
89013,-26625.0
89014,-26624.0
89015,-26623.0
89016,-26624.0
89017,-26625.0
89018,-26626.0
89019,-26627.0
89020,-26628.0
89021,-26627.0
89022,-26626.0
89023,-26627.0
89024,-26626.0
89025,-26625.0
89026,-26624.0
89027,-26623.0
89028,-26624.0
89029,-26625.0
89030,-26626.0
89031,-26627.0
89032,-26628.0
89033,-26629.0
89034,-26630.0
89035,-26631.0
89036,-26632.0
89037,-26633.0
89038,-26632.0
89039,-26631.0
89040,-26630.0
89041,-26629.0
89042,-26628.0
89043,-26627.0
89044,-26626.0
89045,-26625.0
89046,-26624.0
89047,-26623.0
89048,-26622.0
89049,-26621.0
89050,-26620.0
89051,-26619.0
89052,-26618.0
89053,-26617.0
89054,-26616.0
89055,-26615.0
89056,-26616.0
89057,-26617.0
89058,-26616.0
89059,-26615.0
89060,-26614.0
89061,-26613.0
89062,-26612.0
89063,-26611.0
89064,-26610.0
89065,-26609.0
89066,-26608.0
89067,-26609.0
89068,-26610.0
89069,-26611.0
89070,-26612.0
89071,-26613.0
89072,-26612.0
89073,-26611.0
89074,-26610.0
89075,-26609.0
89076,-26608.0
89077,-26607.0
89078,-26608.0
89079,-26609.0
89080,-26610.0
89081,-26611.0
89082,-26612.0
89083,-26613.0
89084,-26614.0
89085,-26615.0
89086,-26616.0
89087,-26615.0
89088,-26614.0
89089,-26613.0
89090,-26614.0
89091,-26615.0
89092,-26614.0
89093,-26613.0
89094,-26612.0
89095,-26611.0
89096,-26612.0
89097,-26613.0
89098,-26614.0
89099,-26615.0
89100,-26614.0
89101,-26613.0
89102,-26612.0
89103,-26611.0
89104,-26610.0
89105,-26609.0
89106,-26610.0
89107,-26609.0
89108,-26608.0
89109,-26607.0
89110,-26606.0
89111,-26605.0
89112,-26604.0
89113,-26603.0
89114,-26604.0
89115,-26605.0
89116,-26604.0
89117,-26603.0
89118,-26602.0
89119,-26601.0
89120,-26600.0
89121,-26599.0
89122,-26600.0
89123,-26601.0
89124,-26602.0
89125,-26603.0
89126,-26602.0
89127,-26601.0
89128,-26600.0
89129,-26599.0
89130,-26598.0
89131,-26597.0
89132,-26596.0
89133,-26595.0
89134,-26596.0
89135,-26597.0
89136,-26596.0
89137,-26595.0
89138,-26594.0
89139,-26593.0
89140,-26592.0
89141,-26591.0
89142,-26592.0
89143,-26593.0
89144,-26594.0
89145,-26595.0
89146,-26596.0
89147,-26597.0
89148,-26596.0
89149,-26595.0
89150,-26596.0
89151,-26597.0
89152,-26598.0
89153,-26599.0
89154,-26600.0
89155,-26601.0
89156,-26602.0
89157,-26603.0
89158,-26604.0
89159,-26605.0
89160,-26606.0
89161,-26607.0
89162,-26608.0
89163,-26609.0
89164,-26610.0
89165,-26611.0
89166,-26612.0
89167,-26613.0
89168,-26614.0
89169,-26615.0
89170,-26616.0
89171,-26617.0
89172,-26618.0
89173,-26619.0
89174,-26620.0
89175,-26621.0
89176,-26622.0
89177,-26623.0
89178,-26624.0
89179,-26625.0
89180,-26624.0
89181,-26623.0
89182,-26624.0
89183,-26625.0
89184,-26624.0
89185,-26623.0
89186,-26622.0
89187,-26621.0
89188,-26622.0
89189,-26623.0
89190,-26624.0
89191,-26625.0
89192,-26624.0
89193,-26623.0
89194,-26624.0
89195,-26625.0
89196,-26624.0
89197,-26623.0
89198,-26624.0
89199,-26625.0
89200,-26626.0
89201,-26627.0
89202,-26628.0
89203,-26629.0
89204,-26630.0
89205,-26631.0
89206,-26632.0
89207,-26633.0
89208,-26632.0
89209,-26631.0
89210,-26630.0
89211,-26629.0
89212,-26628.0
89213,-26627.0
89214,-26626.0
89215,-26625.0
89216,-26624.0
89217,-26623.0
89218,-26622.0
89219,-26621.0
89220,-26620.0
89221,-26619.0
89222,-26618.0
89223,-26617.0
89224,-26616.0
89225,-26615.0
89226,-26614.0
89227,-26613.0
89228,-26612.0
89229,-26611.0
89230,-26610.0
89231,-26609.0
89232,-26608.0
89233,-26607.0
89234,-26606.0
89235,-26605.0
89236,-26604.0
89237,-26603.0
89238,-26602.0
89239,-26601.0
89240,-26600.0
89241,-26599.0
89242,-26598.0
89243,-26597.0
89244,-26596.0
89245,-26595.0
89246,-26594.0
89247,-26593.0
89248,-26592.0
89249,-26591.0
89250,-26590.0
89251,-26589.0
89252,-26588.0
89253,-26587.0
89254,-26586.0
89255,-26585.0
89256,-26586.0
89257,-26587.0
89258,-26586.0
89259,-26585.0
89260,-26586.0
89261,-26587.0
89262,-26588.0
89263,-26589.0
89264,-26590.0
89265,-26591.0
89266,-26592.0
89267,-26593.0
89268,-26594.0
89269,-26595.0
89270,-26596.0
89271,-26595.0
89272,-26594.0
89273,-26593.0
89274,-26594.0
89275,-26595.0
89276,-26594.0
89277,-26593.0
89278,-26592.0
89279,-26591.0
89280,-26592.0
89281,-26593.0
89282,-26594.0
89283,-26595.0
89284,-26596.0
89285,-26597.0
89286,-26598.0
89287,-26599.0
89288,-26600.0
89289,-26601.0
89290,-26600.0
89291,-26599.0
89292,-26600.0
89293,-26601.0
89294,-26602.0
89295,-26603.0
89296,-26604.0
89297,-26605.0
89298,-26606.0
89299,-26607.0
89300,-26608.0
89301,-26609.0
89302,-26610.0
89303,-26611.0
89304,-26612.0
89305,-26613.0
89306,-26614.0
89307,-26615.0
89308,-26616.0
89309,-26617.0
89310,-26616.0
89311,-26615.0
89312,-26616.0
89313,-26617.0
89314,-26618.0
89315,-26619.0
89316,-26618.0
89317,-26617.0
89318,-26616.0
89319,-26615.0
89320,-26614.0
89321,-26613.0
89322,-26612.0
89323,-26611.0
89324,-26612.0
89325,-26613.0
89326,-26614.0
89327,-26615.0
89328,-26616.0
89329,-26617.0
89330,-26618.0
89331,-26619.0
89332,-26620.0
89333,-26621.0
89334,-26622.0
89335,-26623.0
89336,-26624.0
89337,-26625.0
89338,-26626.0
89339,-26627.0
89340,-26626.0
89341,-26625.0
89342,-26626.0
89343,-26627.0
89344,-26628.0
89345,-26629.0
89346,-26630.0
89347,-26631.0
89348,-26632.0
89349,-26631.0
89350,-26632.0
89351,-26633.0
89352,-26632.0
89353,-26631.0
89354,-26630.0
89355,-26629.0
89356,-26628.0
89357,-26627.0
89358,-26626.0
89359,-26625.0
89360,-26626.0
89361,-26627.0
89362,-26626.0
89363,-26625.0
89364,-26624.0
89365,-26623.0
89366,-26624.0
89367,-26625.0
89368,-26626.0
89369,-26627.0
89370,-26628.0
89371,-26629.0
89372,-26630.0
89373,-26631.0
89374,-26630.0
89375,-26631.0
89376,-26630.0
89377,-26629.0
89378,-26628.0
89379,-26627.0
89380,-26626.0
89381,-26625.0
89382,-26626.0
89383,-26627.0
89384,-26628.0
89385,-26629.0
89386,-26630.0
89387,-26631.0
89388,-26632.0
89389,-26633.0
89390,-26634.0
89391,-26635.0
89392,-26634.0
89393,-26633.0
89394,-26632.0
89395,-26631.0
89396,-26632.0
89397,-26633.0
89398,-26632.0
89399,-26631.0
89400,-26632.0
89401,-26633.0
89402,-26634.0
89403,-26635.0
89404,-26636.0
89405,-26637.0
89406,-26638.0
89407,-26639.0
89408,-26640.0
89409,-26641.0
89410,-26642.0
89411,-26643.0
89412,-26642.0
89413,-26641.0
89414,-26642.0
89415,-26643.0
89416,-26644.0
89417,-26645.0
89418,-26646.0
89419,-26647.0
89420,-26648.0
89421,-26649.0
89422,-26650.0
89423,-26651.0
89424,-26652.0
89425,-26653.0
89426,-26654.0
89427,-26655.0
89428,-26656.0
89429,-26657.0
89430,-26658.0
89431,-26659.0
89432,-26660.0
89433,-26661.0
89434,-26662.0
89435,-26663.0
89436,-26664.0
89437,-26665.0
89438,-26666.0
89439,-26667.0
89440,-26668.0
89441,-26669.0
89442,-26670.0
89443,-26671.0
89444,-26672.0
89445,-26673.0
89446,-26674.0
89447,-26673.0
89448,-26672.0
89449,-26671.0
89450,-26670.0
89451,-26669.0
89452,-26668.0
89453,-26667.0
89454,-26666.0
89455,-26665.0
89456,-26664.0
89457,-26663.0
89458,-26664.0
89459,-26665.0
89460,-26666.0
89461,-26667.0
89462,-26666.0
89463,-26665.0
89464,-26664.0
89465,-26663.0
89466,-26662.0
89467,-26661.0
89468,-26660.0
89469,-26659.0
89470,-26658.0
89471,-26657.0
89472,-26656.0
89473,-26655.0
89474,-26654.0
89475,-26653.0
89476,-26652.0
89477,-26651.0
89478,-26650.0
89479,-26649.0
89480,-26650.0
89481,-26651.0
89482,-26650.0
89483,-26649.0
89484,-26648.0
89485,-26647.0
89486,-26646.0
89487,-26645.0
89488,-26644.0
89489,-26643.0
89490,-26644.0
89491,-26645.0
89492,-26646.0
89493,-26647.0
89494,-26648.0
89495,-26649.0
89496,-26650.0
89497,-26651.0
89498,-26652.0
89499,-26653.0
89500,-26654.0
89501,-26655.0
89502,-26654.0
89503,-26653.0
89504,-26654.0
89505,-26655.0
89506,-26656.0
89507,-26657.0
89508,-26658.0
89509,-26659.0
89510,-26660.0
89511,-26661.0
89512,-26662.0
89513,-26663.0
89514,-26664.0
89515,-26665.0
89516,-26666.0
89517,-26667.0
89518,-26666.0
89519,-26665.0
89520,-26664.0
89521,-26663.0
89522,-26662.0
89523,-26661.0
89524,-26662.0
89525,-26663.0
89526,-26664.0
89527,-26665.0
89528,-26664.0
89529,-26663.0
89530,-26662.0
89531,-26661.0
89532,-26660.0
89533,-26659.0
89534,-26658.0
89535,-26657.0
89536,-26656.0
89537,-26655.0
89538,-26654.0
89539,-26653.0
89540,-26652.0
89541,-26651.0
89542,-26650.0
89543,-26649.0
89544,-26650.0
89545,-26651.0
89546,-26652.0
89547,-26653.0
89548,-26654.0
89549,-26655.0
89550,-26656.0
89551,-26657.0
89552,-26658.0
89553,-26659.0
89554,-26660.0
89555,-26661.0
89556,-26662.0
89557,-26663.0
89558,-26664.0
89559,-26665.0
89560,-26666.0
89561,-26667.0
89562,-26668.0
89563,-26669.0
89564,-26670.0
89565,-26671.0
89566,-26672.0
89567,-26673.0
89568,-26674.0
89569,-26675.0
89570,-26676.0
89571,-26677.0
89572,-26678.0
89573,-26679.0
89574,-26678.0
89575,-26677.0
89576,-26676.0
89577,-26675.0
89578,-26674.0
89579,-26673.0
89580,-26672.0
89581,-26671.0
89582,-26670.0
89583,-26669.0
89584,-26668.0
89585,-26667.0
89586,-26666.0
89587,-26665.0
89588,-26664.0
89589,-26663.0
89590,-26662.0
89591,-26661.0
89592,-26662.0
89593,-26663.0
89594,-26662.0
89595,-26661.0
89596,-26660.0
89597,-26659.0
89598,-26658.0
89599,-26657.0
89600,-26656.0
89601,-26655.0
89602,-26654.0
89603,-26653.0
89604,-26652.0
89605,-26651.0
89606,-26650.0
89607,-26649.0
89608,-26650.0
89609,-26651.0
89610,-26652.0
89611,-26653.0
89612,-26654.0
89613,-26655.0
89614,-26656.0
89615,-26657.0
89616,-26658.0
89617,-26659.0
89618,-26660.0
89619,-26661.0
89620,-26662.0
89621,-26663.0
89622,-26664.0
89623,-26665.0
89624,-26666.0
89625,-26667.0
89626,-26668.0
89627,-26669.0
89628,-26670.0
89629,-26671.0
89630,-26670.0
89631,-26669.0
89632,-26668.0
89633,-26667.0
89634,-26666.0
89635,-26665.0
89636,-26664.0
89637,-26663.0
89638,-26662.0
89639,-26661.0
89640,-26660.0
89641,-26659.0
89642,-26658.0
89643,-26657.0
89644,-26656.0
89645,-26655.0
89646,-26654.0
89647,-26653.0
89648,-26652.0
89649,-26651.0
89650,-26650.0
89651,-26649.0
89652,-26648.0
89653,-26647.0
89654,-26646.0
89655,-26645.0
89656,-26646.0
89657,-26647.0
89658,-26646.0
89659,-26645.0
89660,-26644.0
89661,-26643.0
89662,-26642.0
89663,-26641.0
89664,-26642.0
89665,-26643.0
89666,-26644.0
89667,-26645.0
89668,-26644.0
89669,-26643.0
89670,-26642.0
89671,-26641.0
89672,-26640.0
89673,-26639.0
89674,-26640.0
89675,-26641.0
89676,-26642.0
89677,-26643.0
89678,-26644.0
89679,-26645.0
89680,-26646.0
89681,-26647.0
89682,-26648.0
89683,-26649.0
89684,-26650.0
89685,-26651.0
89686,-26650.0
89687,-26649.0
89688,-26648.0
89689,-26647.0
89690,-26648.0
89691,-26649.0
89692,-26648.0
89693,-26647.0
89694,-26648.0
89695,-26649.0
89696,-26650.0
89697,-26651.0
89698,-26652.0
89699,-26653.0
89700,-26654.0
89701,-26655.0
89702,-26656.0
89703,-26657.0
89704,-26658.0
89705,-26659.0
89706,-26660.0
89707,-26661.0
89708,-26662.0
89709,-26663.0
89710,-26664.0
89711,-26665.0
89712,-26666.0
89713,-26667.0
89714,-26668.0
89715,-26669.0
89716,-26670.0
89717,-26671.0
89718,-26672.0
89719,-26673.0
89720,-26672.0
89721,-26671.0
89722,-26670.0
89723,-26669.0
89724,-26670.0
89725,-26671.0
89726,-26672.0
89727,-26673.0
89728,-26674.0
89729,-26675.0
89730,-26676.0
89731,-26677.0
89732,-26676.0
89733,-26675.0
89734,-26674.0
89735,-26673.0
89736,-26672.0
89737,-26671.0
89738,-26672.0
89739,-26673.0
89740,-26674.0
89741,-26675.0
89742,-26676.0
89743,-26677.0
89744,-26678.0
89745,-26679.0
89746,-26680.0
89747,-26681.0
89748,-26682.0
89749,-26683.0
89750,-26684.0
89751,-26685.0
89752,-26686.0
89753,-26687.0
89754,-26688.0
89755,-26689.0
89756,-26690.0
89757,-26691.0
89758,-26692.0
89759,-26693.0
89760,-26694.0
89761,-26695.0
89762,-26696.0
89763,-26697.0
89764,-26698.0
89765,-26699.0
89766,-26700.0
89767,-26701.0
89768,-26700.0
89769,-26699.0
89770,-26700.0
89771,-26701.0
89772,-26702.0
89773,-26703.0
89774,-26704.0
89775,-26705.0
89776,-26706.0
89777,-26707.0
89778,-26708.0
89779,-26709.0
89780,-26710.0
89781,-26711.0
89782,-26712.0
89783,-26713.0
89784,-26714.0
89785,-26715.0
89786,-26714.0
89787,-26713.0
89788,-26714.0
89789,-26715.0
89790,-26716.0
89791,-26717.0
89792,-26718.0
89793,-26719.0
89794,-26720.0
89795,-26721.0
89796,-26722.0
89797,-26723.0
89798,-26724.0
89799,-26725.0
89800,-26726.0
89801,-26727.0
89802,-26728.0
89803,-26729.0
89804,-26730.0
89805,-26731.0
89806,-26732.0
89807,-26733.0
89808,-26734.0
89809,-26735.0
89810,-26736.0
89811,-26737.0
89812,-26738.0
89813,-26739.0
89814,-26738.0
89815,-26737.0
89816,-26736.0
89817,-26735.0
89818,-26734.0
89819,-26733.0
89820,-26732.0
89821,-26731.0
89822,-26730.0
89823,-26729.0
89824,-26728.0
89825,-26727.0
89826,-26726.0
89827,-26725.0
89828,-26724.0
89829,-26723.0
89830,-26722.0
89831,-26721.0
89832,-26722.0
89833,-26723.0
89834,-26722.0
89835,-26721.0
89836,-26722.0
89837,-26723.0
89838,-26722.0
89839,-26721.0
89840,-26722.0
89841,-26723.0
89842,-26724.0
89843,-26725.0
89844,-26724.0
89845,-26723.0
89846,-26722.0
89847,-26721.0
89848,-26722.0
89849,-26723.0
89850,-26722.0
89851,-26721.0
89852,-26720.0
89853,-26719.0
89854,-26718.0
89855,-26717.0
89856,-26716.0
89857,-26715.0
89858,-26714.0
89859,-26713.0
89860,-26712.0
89861,-26711.0
89862,-26710.0
89863,-26709.0
89864,-26710.0
89865,-26711.0
89866,-26712.0
89867,-26713.0
89868,-26714.0
89869,-26715.0
89870,-26716.0
89871,-26717.0
89872,-26718.0
89873,-26719.0
89874,-26720.0
89875,-26721.0
89876,-26722.0
89877,-26723.0
89878,-26724.0
89879,-26725.0
89880,-26726.0
89881,-26727.0
89882,-26728.0
89883,-26729.0
89884,-26730.0
89885,-26731.0
89886,-26732.0
89887,-26733.0
89888,-26732.0
89889,-26731.0
89890,-26732.0
89891,-26733.0
89892,-26734.0
89893,-26735.0
89894,-26736.0
89895,-26737.0
89896,-26738.0
89897,-26739.0
89898,-26740.0
89899,-26741.0
89900,-26742.0
89901,-26743.0
89902,-26744.0
89903,-26745.0
89904,-26746.0
89905,-26747.0
89906,-26748.0
89907,-26747.0
89908,-26748.0
89909,-26749.0
89910,-26750.0
89911,-26751.0
89912,-26752.0
89913,-26753.0
89914,-26754.0
89915,-26755.0
89916,-26756.0
89917,-26757.0
89918,-26758.0
89919,-26759.0
89920,-26760.0
89921,-26761.0
89922,-26762.0
89923,-26763.0
89924,-26764.0
89925,-26765.0
89926,-26766.0
89927,-26767.0
89928,-26766.0
89929,-26765.0
89930,-26764.0
89931,-26763.0
89932,-26762.0
89933,-26761.0
89934,-26760.0
89935,-26759.0
89936,-26758.0
89937,-26757.0
89938,-26758.0
89939,-26759.0
89940,-26760.0
89941,-26761.0
89942,-26762.0
89943,-26763.0
89944,-26764.0
89945,-26765.0
89946,-26766.0
89947,-26767.0
89948,-26768.0
89949,-26769.0
89950,-26770.0
89951,-26771.0
89952,-26772.0
89953,-26773.0
89954,-26772.0
89955,-26771.0
89956,-26770.0
89957,-26769.0
89958,-26768.0
89959,-26767.0
89960,-26766.0
89961,-26765.0
89962,-26764.0
89963,-26763.0
89964,-26762.0
89965,-26761.0
89966,-26760.0
89967,-26759.0
89968,-26758.0
89969,-26757.0
89970,-26758.0
89971,-26759.0
89972,-26760.0
89973,-26761.0
89974,-26762.0
89975,-26763.0
89976,-26764.0
89977,-26765.0
89978,-26766.0
89979,-26767.0
89980,-26768.0
89981,-26769.0
89982,-26770.0
89983,-26771.0
89984,-26772.0
89985,-26773.0
89986,-26774.0
89987,-26775.0
89988,-26776.0
89989,-26777.0
89990,-26778.0
89991,-26779.0
89992,-26780.0
89993,-26781.0
89994,-26782.0
89995,-26783.0
89996,-26784.0
89997,-26785.0
89998,-26786.0
89999,-26787.0
90000,-26788.0
90001,-26789.0
90002,-26790.0
90003,-26789.0
90004,-26790.0
90005,-26791.0
90006,-26792.0
90007,-26793.0
90008,-26794.0
90009,-26795.0
90010,-26796.0
90011,-26797.0
90012,-26796.0
90013,-26795.0
90014,-26794.0
90015,-26793.0
90016,-26794.0
90017,-26795.0
90018,-26796.0
90019,-26797.0
90020,-26798.0
90021,-26799.0
90022,-26800.0
90023,-26801.0
90024,-26802.0
90025,-26803.0
90026,-26804.0
90027,-26805.0
90028,-26806.0
90029,-26807.0
90030,-26808.0
90031,-26809.0
90032,-26810.0
90033,-26811.0
90034,-26810.0
90035,-26809.0
90036,-26808.0
90037,-26807.0
90038,-26806.0
90039,-26805.0
90040,-26804.0
90041,-26803.0
90042,-26802.0
90043,-26801.0
90044,-26802.0
90045,-26803.0
90046,-26802.0
90047,-26801.0
90048,-26800.0
90049,-26799.0
90050,-26798.0
90051,-26797.0
90052,-26796.0
90053,-26795.0
90054,-26796.0
90055,-26797.0
90056,-26796.0
90057,-26795.0
90058,-26796.0
90059,-26797.0
90060,-26796.0
90061,-26795.0
90062,-26794.0
90063,-26793.0
90064,-26794.0
90065,-26795.0
90066,-26796.0
90067,-26797.0
90068,-26798.0
90069,-26799.0
90070,-26800.0
90071,-26801.0
90072,-26800.0
90073,-26799.0
90074,-26800.0
90075,-26801.0
90076,-26802.0
90077,-26803.0
90078,-26804.0
90079,-26805.0
90080,-26806.0
90081,-26807.0
90082,-26808.0
90083,-26809.0
90084,-26808.0
90085,-26807.0
90086,-26806.0
90087,-26805.0
90088,-26804.0
90089,-26803.0
90090,-26802.0
90091,-26801.0
90092,-26802.0
90093,-26803.0
90094,-26804.0
90095,-26805.0
90096,-26806.0
90097,-26807.0
90098,-26808.0
90099,-26809.0
90100,-26810.0
90101,-26811.0
90102,-26812.0
90103,-26813.0
90104,-26814.0
90105,-26815.0
90106,-26816.0
90107,-26817.0
90108,-26818.0
90109,-26819.0
90110,-26820.0
90111,-26821.0
90112,-26822.0
90113,-26821.0
90114,-26822.0
90115,-26823.0
90116,-26824.0
90117,-26825.0
90118,-26826.0
90119,-26827.0
90120,-26828.0
90121,-26829.0
90122,-26830.0
90123,-26831.0
90124,-26830.0
90125,-26829.0
90126,-26830.0
90127,-26831.0
90128,-26832.0
90129,-26833.0
90130,-26834.0
90131,-26835.0
90132,-26836.0
90133,-26837.0
90134,-26838.0
90135,-26839.0
90136,-26840.0
90137,-26841.0
90138,-26842.0
90139,-26843.0
90140,-26844.0
90141,-26845.0
90142,-26846.0
90143,-26847.0
90144,-26848.0
90145,-26849.0
90146,-26850.0
90147,-26851.0
90148,-26850.0
90149,-26849.0
90150,-26848.0
90151,-26847.0
90152,-26846.0
90153,-26845.0
90154,-26844.0
90155,-26843.0
90156,-26842.0
90157,-26841.0
90158,-26842.0
90159,-26843.0
90160,-26844.0
90161,-26845.0
90162,-26844.0
90163,-26843.0
90164,-26842.0
90165,-26841.0
90166,-26840.0
90167,-26839.0
90168,-26838.0
90169,-26837.0
90170,-26836.0
90171,-26835.0
90172,-26836.0
90173,-26837.0
90174,-26838.0
90175,-26839.0
90176,-26838.0
90177,-26837.0
90178,-26838.0
90179,-26839.0
90180,-26840.0
90181,-26841.0
90182,-26842.0
90183,-26843.0
90184,-26844.0
90185,-26845.0
90186,-26844.0
90187,-26843.0
90188,-26844.0
90189,-26845.0
90190,-26844.0
90191,-26843.0
90192,-26842.0
90193,-26841.0
90194,-26840.0
90195,-26839.0
90196,-26838.0
90197,-26837.0
90198,-26836.0
90199,-26835.0
90200,-26834.0
90201,-26833.0
90202,-26832.0
90203,-26831.0
90204,-26830.0
90205,-26829.0
90206,-26828.0
90207,-26827.0
90208,-26828.0
90209,-26829.0
90210,-26830.0
90211,-26831.0
90212,-26832.0
90213,-26833.0
90214,-26834.0
90215,-26835.0
90216,-26836.0
90217,-26837.0
90218,-26836.0
90219,-26835.0
90220,-26834.0
90221,-26833.0
90222,-26832.0
90223,-26833.0
90224,-26832.0
90225,-26831.0
90226,-26830.0
90227,-26829.0
90228,-26828.0
90229,-26827.0
90230,-26828.0
90231,-26827.0
90232,-26826.0
90233,-26825.0
90234,-26824.0
90235,-26823.0
90236,-26822.0
90237,-26821.0
90238,-26820.0
90239,-26819.0
90240,-26818.0
90241,-26817.0
90242,-26816.0
90243,-26815.0
90244,-26814.0
90245,-26813.0
90246,-26812.0
90247,-26811.0
90248,-26810.0
90249,-26809.0
90250,-26808.0
90251,-26807.0
90252,-26808.0
90253,-26809.0
90254,-26810.0
90255,-26811.0
90256,-26812.0
90257,-26813.0
90258,-26814.0
90259,-26813.0
90260,-26814.0
90261,-26815.0
90262,-26816.0
90263,-26817.0
90264,-26818.0
90265,-26819.0
90266,-26820.0
90267,-26819.0
90268,-26820.0
90269,-26821.0
90270,-26822.0
90271,-26823.0
90272,-26824.0
90273,-26825.0
90274,-26826.0
90275,-26827.0
90276,-26828.0
90277,-26829.0
90278,-26828.0
90279,-26827.0
90280,-26828.0
90281,-26829.0
90282,-26830.0
90283,-26831.0
90284,-26832.0
90285,-26833.0
90286,-26834.0
90287,-26835.0
90288,-26836.0
90289,-26837.0
90290,-26838.0
90291,-26839.0
90292,-26840.0
90293,-26841.0
90294,-26842.0
90295,-26843.0
90296,-26844.0
90297,-26845.0
90298,-26846.0
90299,-26847.0
90300,-26848.0
90301,-26849.0
90302,-26850.0
90303,-26851.0
90304,-26852.0
90305,-26853.0
90306,-26852.0
90307,-26851.0
90308,-26850.0
90309,-26849.0
90310,-26848.0
90311,-26847.0
90312,-26846.0
90313,-26845.0
90314,-26846.0
90315,-26847.0
90316,-26846.0
90317,-26845.0
90318,-26846.0
90319,-26847.0
90320,-26848.0
90321,-26849.0
90322,-26850.0
90323,-26851.0
90324,-26852.0
90325,-26853.0
90326,-26854.0
90327,-26855.0
90328,-26856.0
90329,-26857.0
90330,-26858.0
90331,-26859.0
90332,-26860.0
90333,-26861.0
90334,-26862.0
90335,-26863.0
90336,-26864.0
90337,-26865.0
90338,-26864.0
90339,-26863.0
90340,-26862.0
90341,-26861.0
90342,-26862.0
90343,-26863.0
90344,-26864.0
90345,-26865.0
90346,-26866.0
90347,-26867.0
90348,-26866.0
90349,-26865.0
90350,-26864.0
90351,-26863.0
90352,-26862.0
90353,-26861.0
90354,-26860.0
90355,-26859.0
90356,-26860.0
90357,-26861.0
90358,-26860.0
90359,-26859.0
90360,-26860.0
90361,-26861.0
90362,-26862.0
90363,-26863.0
90364,-26864.0
90365,-26865.0
90366,-26866.0
90367,-26867.0
90368,-26868.0
90369,-26869.0
90370,-26868.0
90371,-26867.0
90372,-26868.0
90373,-26869.0
90374,-26870.0
90375,-26871.0
90376,-26872.0
90377,-26873.0
90378,-26874.0
90379,-26875.0
90380,-26876.0
90381,-26877.0
90382,-26878.0
90383,-26879.0
90384,-26880.0
90385,-26881.0
90386,-26882.0
90387,-26883.0
90388,-26884.0
90389,-26885.0
90390,-26886.0
90391,-26887.0
90392,-26886.0
90393,-26885.0
90394,-26884.0
90395,-26883.0
90396,-26882.0
90397,-26881.0
90398,-26880.0
90399,-26879.0
90400,-26880.0
90401,-26881.0
90402,-26882.0
90403,-26883.0
90404,-26884.0
90405,-26885.0
90406,-26884.0
90407,-26883.0
90408,-26882.0
90409,-26881.0
90410,-26882.0
90411,-26881.0
90412,-26880.0
90413,-26879.0
90414,-26878.0
90415,-26877.0
90416,-26876.0
90417,-26875.0
90418,-26876.0
90419,-26877.0
90420,-26878.0
90421,-26879.0
90422,-26880.0
90423,-26881.0
90424,-26880.0
90425,-26881.0
90426,-26882.0
90427,-26883.0
90428,-26884.0
90429,-26885.0
90430,-26886.0
90431,-26887.0
90432,-26888.0
90433,-26889.0
90434,-26890.0
90435,-26891.0
90436,-26892.0
90437,-26893.0
90438,-26894.0
90439,-26895.0
90440,-26896.0
90441,-26897.0
90442,-26898.0
90443,-26899.0
90444,-26900.0
90445,-26901.0
90446,-26902.0
90447,-26903.0
90448,-26904.0
90449,-26905.0
90450,-26906.0
90451,-26907.0
90452,-26908.0
90453,-26909.0
90454,-26910.0
90455,-26911.0
90456,-26912.0
